"Institution, Course, Type, Study Mode, Foundation Year(s), Sandwich Year(s), Total years, Salary (6 months after), Median Tariff"
10007164,Economics,BA,FullTime,0,1,3,23000,108.22222222222223
10007164,Economics,BA,FullTime,2,1,4,23000,108.85714285714286
10007164,Economics,BSc,FullTime,0,1,3,23000,108.85714285714286
10007164,Economics,BSc,FullTime,2,1,4,23000,108.85714285714286
10007163,Economics,BSc,FullTime,0,0,3,27000,211.4090909090909
10003614,Economics,BSc,FullTime,0,1,3,21000,108.14285714285714
10007166,Economics,BA,FullTime,0,0,3,20000,104.75
10007166,Economics,BA,PartTime,0,0,,23000,0
10007166,Economics,BA,FullTime,0,2,4,20000,104.75
10007167,Economics,BSc,FullTime,0,1,3,25000,155.66666666666666
