"Institution, Course, Type, Study Mode, Foundation Year(s), Sandwich Year(s), Total years, Salary (6 months after), Median Tariff"
10007141,Law  with  Psychology,LLB,FullTime,1,0,3,17000,119.5
10007141,Neuropsychology,BSc,FullTime,0,0,3,17000,106.71428571428571
10007141,Psychology,BSc,FullTime,1,0,3,17000,126.46428571428571
10007141,Psychology,BSc,FullTime,2,0,4,17000,126.46428571428571
10007141,Psychology  and  Criminology,BSc,FullTime,0,0,3,17000,131.0
10007141,Psychology  of  Child  Development,BSc,FullTime,0,0,3,17000,116.56521739130434
10007141,Psychology  with  Psychotherapy  and  Counselling,BSc,FullTime,0,0,3,17000,125.33333333333333
10007141,Social  Psychology,BSc,FullTime,0,0,3,17000,116.56521739130434
10007848,Applied  Psychology  (University  Centre  Shrewsbury),BSc,FullTime,0,0,3,17000,115.33333333333333
10007848,Forensic  Psychology,BSc,FullTime,0,0,3,17000,115.33333333333333
10007848,Psychology,BSc,FullTime,0,0,3,17000,115.10344827586206
10007848,Psychology  (including  a  Foundation  Year),BSc,FullTime,2,0,4,17000,115.33333333333333
10007137,Advanced  Applied  Psychology,MSci,FullTime,0,0,4,18000,99.75
10007137,Psychology,BSc,FullTime,0,0,3,18000,99.0
10007137,Sport  and  Exercise  Psychology,BSc,FullTime,0,0,3,18000,96
10001478,Psychology,BSc,FullTime,0,1,3,20000,132.6875
10001726,Psychology,BSc,FullTime,0,1,3,18000,123.53846153846153
10001883,Psychology  with  Health  and  Wellbeing  in  Society,BSc,FullTime,0,0,3,22000,135.5
10007851,American  Studies  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Analytics  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Architectural  Design  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Biology  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Child  &  Family  Health  &  Wellbeing  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Counselling  &  Psychotherapy  Principles  &  Practices  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Creative  &  Professional  Writing  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Criminal  Psychology,BSc,FullTime,1,0,3,20000,93.33333333333333
10007851,Criminal  Psychology  with  Foundation  Year,BSc,FullTime,2,0,4,20000,93.33333333333333
10007851,Criminology  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Dance  &  Movement  Studies  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Economics  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,English  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,English  Language  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Film  &  Television  Studies  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Forensic  Science  with  Psychology,BSc,FullTime,1,0,3,17000,89.0
10007851,Forensic  Science  with  Psychology  with  Foundation  Year,BSc,FullTime,2,0,4,17000,102.25
10007851,Geology  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Global  Development  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,History  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,International  Relations  &  Diplomacy  and  Psychology,BSc,PartTime,1,1,,23000,0
10007851,Law  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Marketing  (Consumer  Psychology),BSc,FullTime,1,1,3,19000,96
10007851,Marketing  (Consumer  Psychology),BSc,PartTime,1,1,,30000,0
10007851,Marketing  (Consumer  Psychology)  with  Foundation  Year,BSc,FullTime,2,1,4,19000,96
10007851,Media  Studies  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Photography  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Popular  Music  in  Society  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Psychology,BSc,PartTime,1,0,,23000,0
10007851,Psychology,BSc,FullTime,1,0,3,17000,97.30434782608695
10007851,Psychology  (Online  Delivery),BSc,PartTime,0,0,,23000,0
10007851,Psychology  and  Environmental  Hazards,BSc,PartTime,1,1,,23000,0
10007851,Psychology  and  Property  Development,BSc,PartTime,1,1,,23000,0
10007851,Psychology  and  Publishing,BA/BSc,PartTime,1,1,,23000,0
10007851,Psychology  and  Social  Policy,BA/BSc,PartTime,1,1,,23000,0
10007851,Psychology  and  Sociology,BA/BSc,PartTime,1,1,,23000,0
10007851,Psychology  and  Theatre  Studies,BA/BSc,PartTime,1,1,,23000,0
10007851,Psychology  with  Foundation  Year,BSc,FullTime,2,0,4,17000,80
10007851,Sport  &  Exercise  Studies  and  Psychology,BA/BSc,PartTime,1,1,,23000,0
10007851,Zoology  and  Psychology,BSc,PartTime,1,1,,23000,0
10007852,Psychology,BSc,FullTime,0,0,4,17000,131.75
10007852,Psychology,MA,FullTime,0,0,4,17000,167.5
10007852,Psychology  with  German,BSc,FullTime,0,0,4,17000,147.46153846153845
10007143,Education  Studies  -  Psychology,BA,FullTime,1,1,3,18000,179.0
10007143,Psychology,BSc,FullTime,2,0,4,18000,187.53846153846155
10007143,Psychology,BSc,FullTime,0,0,3,18000,199.82608695652175
10007789,Cognitive  Psychology,BSc,FullTime,0,0,4,18000,150.42857142857142
10007789,Cognitive  Psychology,BSc,FullTime,0,0,3,18000,150.42857142857142
10007789,Cognitive  Psychology  with  Placement  Year,BSc,FullTime,0,2,4,18000,150.42857142857142
10007789,Developmental  Psychology,BSc,FullTime,0,0,3,18000,150.42857142857142
10007789,Developmental  Psychology,BSc,FullTime,0,0,4,18000,150.42857142857142
10007789,Developmental  Psychology  with  Placement  Year,BSc,FullTime,0,2,4,18000,150.42857142857142
10007789,Psychology,BSc,FullTime,0,0,4,18000,140.85714285714286
10007789,Psychology,BSc,FullTime,0,0,3,18000,150.8181818181818
10007789,Psychology  with  Placement  Year,BSc,FullTime,0,2,4,18000,150.42857142857142
10007789,Social  Psychology,BSc,FullTime,0,0,3,18000,150.42857142857142
10007789,Social  Psychology,BSc,FullTime,0,0,4,18000,150.42857142857142
10007789,Social  Psychology  with  Placement  Year,BSc,FullTime,0,2,4,18000,150.42857142857142
10007144,Business  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Business  Psychology,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Business  Psychology  (Distance  Learning),BSc,PartTime,0,0,,26000,0
10007144,Business  Psychology  (Distance  Learning),BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Child  Psychology,BSc,FullTime,0,0,3,20000,103.5
10007144,Child  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Clinical  and  Community  Psychology,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Clinical  and  Community  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Forensic  Psychology,BSc,FullTime,0,0,3,20000,103.5
10007144,Forensic  Psychology,BSc,PartTime,0,0,,26000,0
10007144,Psychology,BSc,PartTime,1,0,,26000,0
10007144,Psychology,BSc,FullTime,1,0,3,20000,100.41176470588235
10007144,Psychology  by  distance  learning,BSc,FullTime,0,0,3,20000,96.83333333333333
10007144,Psychology  by  distance  learning,BSc,PartTime,0,0,,26000,0
10007823,Educational  Psychology,BSc,FullTime,0,1,3,17000,124.5
10007823,Psychology,BSc,FullTime,0,1,3,17000,122.17857142857143
10007823,Psychology  &  Criminology,BSc,FullTime,0,1,3,17000,122.17857142857143
10007823,Sport  &  Exercise  Psychology,BSc,FullTime,0,1,3,17000,122.71428571428571
10007791,Criminology  with  Social  Psychology,BA,FullTime,0,0,4,18000,112
10007791,Criminology  with  Social  Psychology,BA,FullTime,0,2,4,18000,130.72727272727272
10007791,Psychology,BA,FullTime,0,0,4,18000,96
10007791,Psychology,BA,FullTime,0,0,3,18000,115.33333333333333
10007791,Psychology,BSc,FullTime,0,0,3,18000,130.04545454545453
10007791,Psychology,BSc,FullTime,0,0,4,18000,120.33333333333333
10007791,Psychology  with  Cognitive  Neuroscience,BSc,FullTime,0,0,4,18000,96
10007791,Psychology  with  Cognitive  Neuroscience,BSc,FullTime,0,0,3,18000,124.85714285714286
10007792,Applied  Psychology  (Clinical),MSci,FullTime,0,0,4,18000,160
10007792,Psychology,BSc,FullTime,0,0,3,18000,160
10007145,Psychology,BSc,FullTime,0,0,3,17000,118.42857142857143
10007833,Psychology,BSc,FullTime,1,0,3,16000,90.0
10002718,Psychology,BSc,FullTime,0,0,3,20000,112
10002718,Psychology  with  Clinical  Psychology,BSc,FullTime,0,0,3,20000,114.5
10002718,Psychology  with  Cognitive  Neuroscience,BSc,FullTime,0,0,3,20000,128
10002718,Psychology  with  Forensic  Psychology,BSc,FullTime,0,0,3,20000,124.93103448275862
10002718,Psychology  with  Foundation  Year  (Integrated  Degree),BSc,FullTime,2,0,4,20000,124.93103448275862
10007146,Criminology  and  Criminal  Psychology,BSc,FullTime,0,0,3,19000,137.0
10007146,Criminology  and  Criminal  Psychology,BSc,PartTime,0,0,,28000,0
10007146,Psychology,BSc,FullTime,0,1,3,20000,133.0
10007146,Psychology  with  Counselling,BSc,FullTime,0,1,3,19000,122.0
10007146,Psychology  with  Counselling,BSc,PartTime,0,1,,28000,0
10007146,Sociology  and  Psychology,BSc,PartTime,0,1,,28000,0
10007764,Psychology,BSc,FullTime,0,0,4,17000,128
10007764,Psychology  with  Management,BSc,FullTime,0,0,4,17000,167.5
10007147,Law  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Mathematics  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Philosophy  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Psychology,BSc,PartTime,0,0,,23000,0
10007147,Psychology,BSc,FullTime,0,0,3,18000,108.32142857142857
10007147,Psychology  And  Sports  Studies,BSc,PartTime,0,1,,23000,0
10007148,Psychology,BSc,FullTime,0,0,3,16000,112
10007148,Psychology  with  Counselling,BSc,FullTime,0,0,3,15000,137.0
10007149,Psychology,BSc,FullTime,0,0,3,17000,117.0
10007149,Psychology  (with  Foundation  Year),BSc,FullTime,2,0,4,17000,117.0
10007767,Psychology,BSc,FullTime,0,0,3,18000,123.57142857142857
10007767,Psychology  with  a  Foundation  Year,BSc,FullTime,2,0,4,18000,81.5
10007767,Psychology  with  Counselling,BSc,FullTime,0,0,3,18000,122.0
10007150,Applied  Psychology,BSc,FullTime,0,2,4,19000,144
10007150,Applied  Psychology  with  Clinical  Psychology,BSc,FullTime,0,2,4,19000,160
10007150,Psychology,BSc,FullTime,0,0,3,19000,153.23076923076923
10007150,Psychology  with  Clinical  Psychology,BSc,FullTime,0,0,3,19000,147.0
10007150,Psychology  with  Forensic  Psychology,BSc,FullTime,0,0,3,19000,157.125
10007150,Psychology  with  Studies  in  Europe,BSc,FullTime,0,0,4,19000,170.0
10007150,Social  Psychology,BSc,FullTime,0,0,3,19000,157.125
10003645,Psychology,BSc,FullTime,0,1,3,20000,178.72727272727272
10003678,Forensic  Psychology,BSc,FullTime,2,0,4,20000,110.34782608695652
10003678,Forensic  Psychology,BSc,PartTime,0,0,,25000,0
10003678,Forensic  Psychology,BSc,FullTime,0,0,3,20000,110.34782608695652
10003678,Psychology,BSc,FullTime,2,0,4,20000,104.57142857142857
10003678,Psychology,BSc,PartTime,0,0,,25000,0
10003678,Psychology,BSc,FullTime,0,0,3,20000,104.57142857142857
10003678,Psychology  with  Criminology,BSc,PartTime,0,0,,25000,0
10003678,Psychology  with  Sociology,BSc,PartTime,0,0,,25000,0
10003678,Sociology  with  Psychology,BSc,PartTime,0,0,,25000,0
10007768,Biology  with  Psychology,BSc,FullTime,0,0,3,18000,157.125
10007768,Marketing  with  Psychology,BSc,FullTime,0,0,3,20000,164.28571428571428
10007768,Psychology,MPsych,FullTime,0,0,4,17000,153.32432432432432
10007768,Psychology,BA,FullTime,0,0,3,17000,146.14285714285714
10007768,Psychology,BSc,FullTime,0,0,3,17000,153.8684210526316
10007768,Psychology  (Study  Abroad),BSc,FullTime,0,0,4,17000,153.32432432432432
10007768,Psychology  (Study  Abroad),BA,FullTime,0,0,4,17000,153.32432432432432
10003861,Criminology  and  Psychology,BA,FullTime,0,0,3,17000,112.75
10003861,Psychology,BSc,FullTime,0,0,3,17000,110.03225806451613
10003861,Social  Psychology,BA,FullTime,0,0,3,17000,80
10007795,Advanced  Psychology,MPsych,FullTime,0,1,4,17000,167.5
10007795,Music  and  Music  Psychology,MART,FullTime,0,1,4,17000,189.125
10007795,Psychology,BSc,FullTime,0,1,3,17000,166.1764705882353
10007795,Psychology  with  Education,BSc,FullTime,0,1,3,17000,165.625
10007796,Applied  Psychology,BSc,FullTime,0,0,3,18000,135.5
10007796,Psychology,BSc,FullTime,0,0,3,18000,144.625
10007796,Psychology  with  Cognitive  Neuroscience,BSc,FullTime,0,0,3,18000,128
10007151,Business  Psychology,BSc,FullTime,0,0,3,21000,115.75
10007151,Psychology,BSc,FullTime,0,0,3,17000,131.6
10007151,Psychology  with  Clinical  Psychology,BSc,FullTime,0,0,3,17000,131.0
10007151,Psychology  with  Forensic  Psychology,BSc,FullTime,0,0,3,17000,138.0
10003957,Criminology  and  Psychology,BSc,FullTime,0,0,3,16000,131.57142857142858
10006842,Psychology,BSc,FullTime,0,0,3,17000,144.6
10006842,Psychology    (2+2  programme  with  Foundation  Element),BSc,FullTime,0,0,4,17000,144.6
10006842,Psychology  MPsycholSci,MPsych,FullTime,0,0,4,17000,144.6
10004048,Psychology,BSc,PartTime,1,0,,24000,0
10004048,Psychology,BSc,FullTime,1,0,3,20000,98.5
10004048,Psychology  Extended  Degree,BSc,FullTime,2,0,3,20000,108.0
10004048,Psychology  Extended  Degree,BSc,PartTime,2,0,,24000,0
10004048,Sciences  Extended  Degree  (Biology  Chemistry  Health  Psychology),BSc,PartTime,2,0,,24000,0
10004048,Sport  Psychology  Coaching  and  Physical  Education,BSc,PartTime,1,0,,24000,0
10004078,Human  Nutrition  (Psychology),BSc,FullTime,1,0,3,22000,96
10004078,Psychology,BSc,FullTime,0,0,3,20000,102.0
10004078,Psychology  (Addiction  Psychology),BSc,FullTime,0,0,3,20000,106.71428571428571
10004078,Psychology  (Child  Development),BSc,FullTime,0,0,3,20000,93.125
10004078,Psychology  (Clinical  Psychology),BSc,FullTime,0,0,3,20000,120.33333333333333
10004078,Psychology  (Forensic  Psychology),BSc,FullTime,0,0,3,20000,106.71428571428571
10004078,Psychology  (Health  and  Nutrition),BSc,FullTime,0,0,3,20000,106.71428571428571
10004078,Psychology  (Sport  Psychology),BSc,FullTime,0,1,3,20000,106.71428571428571
10004113,Business  Psychology,BSc,FullTime,0,0,3,18000,150.8181818181818
10004113,Business  Psychology,BSc,FullTime,0,2,4,18000,150.8181818181818
10004113,Psychology,BSc,FullTime,0,2,4,18000,157.42105263157896
10004113,Psychology,BSc,FullTime,0,0,3,18000,157.42105263157896
10004113,Psychology  with  a  Foundation  Year,BSc,FullTime,2,0,4,18000,150.8181818181818
10004113,Psychology  with  an  International  Foundation  Year,BSc,FullTime,2,0,4,18000,150.8181818181818
10004113,Psychology  with  Criminology,BSc,FullTime,0,0,3,18000,152.57142857142858
10004113,Psychology  with  Criminology,BSc,FullTime,0,2,4,18000,152.57142857142858
10004113,Social  Psychology,BSc,FullTime,0,0,3,18000,128
10004113,Social  Psychology,BSc,FullTime,0,2,4,18000,128
10004113,Sport  and  Exercise  Psychology,BSc,FullTime,0,0,3,18000,150.8181818181818
10004113,Sport  and  Exercise  Psychology,BSc,FullTime,0,2,4,18000,150.8181818181818
10004180,Educational  Psychology,BA,FullTime,0,0,3,17000,120.75
10004180,Forensic  Psychology,BSc,FullTime,0,0,3,17000,134.0
10004180,Psychology,BSc,FullTime,0,0,3,17000,123.25
10004180,Psychology,BSc,FullTime,2,0,5,17000,123.71875
10004180,Psychology,BSc,FullTime,2,0,4,17000,118.34615384615384
10004180,Psychology,BSc,FullTime,0,0,4,17000,124.65625
10004180,Psychology  with  Counselling  and  Psychotherapy,BSc,FullTime,0,0,3,17000,138.0
10007798,Cognitive  Neuroscience  and  Psychology,BSc,FullTime,1,0,3,22000,186.71428571428572
10007798,Cognitive  Neuroscience  and  Psychology,BSc,FullTime,1,2,4,22000,170.0
10007798,Psychology,BSc,FullTime,0,0,3,17000,157.0
10004351,Psychology,BSc,FullTime,1,0,3,20000,108.85714285714286
10004351,Psychology  with  Counselling  Skills,BSc,FullTime,1,0,3,18000,151.5
10004351,Psychology  with  Neuroscience,BSc,FullTime,1,0,3,20000,99.94736842105263
10007799,Psychology,BSc,FullTime,0,1,3,17000,154.45454545454547
10007832,Forensic  Psychology,BSc,FullTime,0,0,3,17000,96
10007832,Psychology,BSc,FullTime,0,0,3,17000,103.5
10007832,Psychology  (with  Foundation  Year),BSc,FullTime,2,0,4,17000,96
10007832,Psychology  and  Counselling  Studies,BSc,FullTime,0,0,3,17000,114.14285714285714
10007832,Sport  and  Exercise  Psychology,BSc,FullTime,0,0,3,17000,96
10007138,Developmental  &  Educational  Psychology,BSc,FullTime,0,0,3,18000,122.0
10007138,Psychology,BSc,FullTime,2,0,4,18000,102.5625
10007138,Psychology,BSc,FullTime,0,0,3,18000,102.5625
10007138,Psychology  &  Counselling,BSc,FullTime,0,0,3,18000,96
10007138,Psychology  and  Business  Entrepreneurship,BA/BSc,PartTime,0,1,,30000,0
10007138,Psychology  and  Events  Management,BA/BSc,PartTime,0,1,,30000,0
10007138,Psychology  and  Health  Studies,BA/BSc,PartTime,0,0,,26000,0
10001282,Foundation  Year  in  Psychology,BSc,FullTime,2,0,4,17000,138.6451612903226
10001282,Psychology,BSc,FullTime,1,0,3,17000,138.6451612903226
10004797,Early  Years  and  Psychology,BA,FullTime,0,0,3,16000,147.0
10004797,Early  Years  and  Psychology,BA,FullTime,0,2,4,16000,136.1818181818182
10004797,Education  Studies  and  Psychology,BA,FullTime,0,0,3,16000,96
10004797,Education  Studies  and  Psychology,BA,PartTime,0,0,,21000,0
10004797,Education  Studies  and  Psychology,BA,FullTime,0,2,4,16000,136.1818181818182
10004797,Equestrian  Psychology  and  Sports  Science,BSc,FullTime,0,0,3,18000,151.5
10004797,Equestrian  Psychology  and  Sports  Science,BSc,FullTime,0,2,4,18000,154.0
10004797,Law  with  Psychology,LLB,FullTime,0,1,3,18000,124.85714285714286
10004797,Psychology,BSc,FullTime,0,2,4,18000,156.5
10004797,Psychology,BSc,FullTime,0,0,3,18000,137.1304347826087
10004797,Psychology  with  Criminology,BSc,FullTime,0,0,3,17000,122.0
10004797,Psychology  with  Criminology,BSc,FullTime,0,2,4,18000,153.0
10004797,Psychology  with  Sociology,BSc,FullTime,0,2,4,18000,134.0
10004797,Psychology  with  Sociology,BSc,FullTime,0,0,3,17000,124.85714285714286
10007154,Psychology,MSci,FullTime,1,0,4,18000,160
10007154,Psychology,BSc,FullTime,1,0,3,18000,163.6
10007154,Psychology  and  Cognitive  Neuroscience,BSc,FullTime,1,0,3,18000,170.71428571428572
10004930,Psychology,BSc,FullTime,0,0,3,19000,132.05405405405406
10007774,Experimental  Psychology,BA,FullTime,0,0,3,18000,231.5
10007801,Advanced  Psychology,MPsych,FullTime,0,1,4,18000,149.625
10007801,Psychology,BSc,FullTime,0,1,3,18000,123.25
10007801,Psychology  with  Criminology  and  Criminal  Justice  Studies,BSc,FullTime,0,1,3,18000,122.0
10007155,Criminology  With  Psychology,BSc,FullTime,0,1,3,19000,116.41176470588235
10007155,Forensic  Psychology,BSc,FullTime,0,1,3,18000,131.0
10007155,Psychology,BSc,FullTime,0,1,3,18000,122.0
10007775,Psychology,BSc,FullTime,0,0,3,19000,150.92307692307693
10007775,Psychology,BSc,FullTime,0,0,4,19000,150.92307692307693
10007802,Applied  Psychology  (Clinical),MSci,FullTime,0,0,4,18000,154.71428571428572
10007802,Language  Sciences  and  Psychology,BSc,FullTime,0,0,3,18000,154.0
10007802,Psychology,BSc,FullTime,0,0,3,18000,146.8846153846154
10007802,Psychology  with  Professional  Placement,BSc,FullTime,0,2,4,18000,144
10007776,Psychology,BSc,FullTime,1,0,3,20000,101.0
10007776,Psychology  and  Counselling,BSc,FullTime,0,0,3,20000,101.0
10007776,Sport  Psychology,BSc,FullTime,0,0,3,20000,106.71428571428571
10007776,Therapeutic  Psychology,BA,FullTime,0,0,3,20000,102.17647058823529
10005553,Applied  Psychology,BSc,FullTime,0,0,3,19000,160.75
