"Institution, Course, Type, Study Mode, Foundation Year(s), Sandwich Year(s), Total years, Salary (6 months after), Median Tariff"
10007780,History,BA,FullTime,0,0,3,22000,128
10005790,History,BA,FullTime,0,0,3,18000,114.8125
10007157,History,BA,FullTime,0,1,3,18000,156.32142857142858
10007157,History,BA,FullTime,2,1,4,18000,156.77777777777777
10007157,Philosophy,BA,FullTime,0,0,3,18000,153.0
10007157,Philosophy,BA,FullTime,2,0,4,18000,154.0
10007158,History,BA,FullTime,0,0,4,20000,140.5
10007158,History,BA,FullTime,0,0,3,20000,139.5
10007158,Philosophy,BA,FullTime,0,0,4,18000,131.75
10007158,Philosophy,BA,FullTime,0,0,3,18000,134.0
10007803,History,MA,FullTime,0,0,4,19000,186.0
10007803,Philosophy,MA,FullTime,0,0,4,20000,188.0
10007843,History,BA,FullTime,0,0,3,19000,101.625
10007806,History,BA,FullTime,1,1,3,20000,141.57142857142858
10007806,Philosophy,BA,FullTime,1,1,3,20000,138.0
10007855,History,BA,FullTime,0,0,3,18000,119.2
10007855,History,BA,FullTime,0,0,4,18000,106.0
10007161,History,BA,FullTime,0,0,3,16000,102.0
10007784,History,BA,FullTime,0,0,3,21000,189.23529411764707
10007784,Philosophy,BA,FullTime,0,0,3,22000,183.5
10007164,History,BA,FullTime,2,0,4,18000,119.8
10007164,History,BA,FullTime,0,0,3,18000,121.0
10007164,Philosophy,BA,FullTime,2,0,4,18000,116.28571428571428
10007164,Philosophy,BA,FullTime,0,0,3,18000,116.28571428571428
10007858,History,BA,FullTime,0,0,3,17000,122.0
10007858,History,MHist,FullTime,0,0,4,17000,99.6
10007858,Philosophy,MPhiloSt,FullTime,0,0,4,17000,85.0
10007858,Philosophy,BA,FullTime,0,0,3,17000,85.0
10007163,History,BA,FullTime,0,0,3,19000,179.0
10007163,Philosophy,BA,FullTime,0,0,3,20000,166.0
10007165,History,BA,FullTime,0,0,3,20000,106.71428571428571
10003614,History,BA,FullTime,0,0,3,18000,108.93103448275862
10007166,History,BA,FullTime,0,0,3,18000,102.0
10007166,History,BA,FullTime,0,2,4,18000,99.0
10007166,Philosophy,BA,FullTime,0,0,3,18000,64
10007139,History,BA,FullTime,0,0,3,18000,107.25
10007713,History,BA,FullTime,0,0,3,18000,106.0
10007167,History,BA,FullTime,0,1,3,19000,162.8125
10007167,Philosophy,BA,FullTime,0,1,3,19000,151.0
