Institution ,  Course ,  Type ,  Study  Mode ,  Foundation  Year(s) ,  Sandwich  Year(s) ,  Total  years ,  Salary  (6  months  after) ,  Median  Tariff 
10007141,Architectural  Technology,BSc,PartTime,2,1,,29000,0
10007141,Architecture  Part  1,BSc,FullTime,1,0,3,18000,151.5
10007141,Architecture  Part  1,BSc,FullTime,2,0,4,18000,151.5
10007141,Architecture  Part  II,MArch,FullTime,0,0,2,18000,90.0
10007141,Asia  Pacific  Studies,BA,FullTime,2,1,4,17000,121.375
10007141,Asia  Pacific  Studies  (Chinese),BA,FullTime,1,1,3,17000,121.375
10007141,Asia  Pacific  Studies  (Japanese),BA,FullTime,1,1,3,17000,121.375
10007141,Asia  Pacific  Studies  (Korean),BA,FullTime,1,1,3,17000,121.375
10007141,Asia  Pacific  Studies  (Russian),BA,FullTime,1,1,3,17000,121.375
10007141,Astrophysics,BSc,FullTime,1,0,3,20000,112
10007141,Astrophysics,MPhys,FullTime,2,0,5,20000,99.75
10007141,Astrophysics,BSc,FullTime,2,0,4,20000,112
10007141,Astrophysics,MPhys,FullTime,1,0,4,20000,99.75
10007141,Biology,BSc,FullTime,1,0,3,17000,108.11538461538461
10007141,Biology,BSc,FullTime,2,0,4,17000,108.11538461538461
10007141,Biomedical  Science,BSc,FullTime,1,0,3,17000,147.75
10007141,Biomedical  Science,BSc,FullTime,2,0,4,17000,147.75
10007141,British  Sign  Language  &  Deaf  Studies,BA,FullTime,2,0,4,17000,123.25
10007141,British  Sign  Language  and  Deaf  Studies,BA,FullTime,1,0,3,17000,123.25
10007141,Building  Services  and  Sustainable  Engineering,BEng,FullTime,1,1,3,24000,108.0
10007141,Building  Services  and  Sustainable  Engineering,BEng,FullTime,2,1,4,24000,108.0
10007141,Building  Services  and  Sustainable  Engineering,BEng,PartTime,2,1,,30000,0
10007141,Building  Services  and  Sustainable  Engineering,BEng,PartTime,1,1,,30000,0
10007141,Building  Surveying,BSc,FullTime,1,1,3,24000,128
10007141,Building  Surveying,BSc,FullTime,2,1,4,24000,128
10007141,Building  Surveying,BSc,PartTime,1,1,,30000,0
10007141,Building  Surveying,BSc,PartTime,2,1,,30000,0
10007141,Business  &  Management,BA,FullTime,2,1,4,19000,124.0
10007141,Business  &  Marketing,BA,FullTime,2,1,4,19000,122.71428571428571
10007141,Business  Administration,BA,FullTime,2,1,4,19000,116.5
10007141,Business  Administration,BA,FullTime,1,1,3,19000,116.5
10007141,Business  and  Management,BA,FullTime,1,1,3,19000,124.0
10007141,Business  and  Marketing,BA,FullTime,1,1,3,19000,122.71428571428571
10007141,Business  Management  and  Chinese,BA,FullTime,1,0,4,19000,116.5
10007141,Business  Management  and  Chinese,BA,FullTime,2,0,5,19000,116.5
10007141,Business  Studies,BA,FullTime,2,1,4,20000,115.75
10007141,Business  Studies,BA,FullTime,1,1,3,20000,115.75
10007141,Business  Studies  (Accounting  &  Finance),BA,FullTime,1,1,3,20000,115.75
10007141,Business  Studies  (Human  Resource  Management),BA,FullTime,1,1,3,20000,112
10007141,Business  Studies  (Marketing),BA,FullTime,1,1,3,20000,112
10007141,Chemistry,MChem,FullTime,1,0,4,20000,113.875
10007141,Chemistry,MChem,FullTime,2,0,5,20000,113.875
10007141,Chemistry,BSc,FullTime,2,0,4,20000,108.85714285714286
10007141,Chemistry,BSc,FullTime,1,0,3,20000,108.85714285714286
10007141,Children  Schools  &  Families,BA,FullTime,2,0,4,24000,155.25
10007141,Children  Schools  and  Families,BA,FullTime,1,0,3,24000,155.25
10007141,Children  Young  People  and  their  Services,FDA,FullTime,0,0,2,22000,80
10007141,Civil  Engineering,MEng,FullTime,2,1,5,24000,108.0
10007141,Civil  Engineering,BEng,FullTime,2,1,4,24000,108.0
10007141,Civil  Engineering,MEng,FullTime,1,1,4,24000,108.0
10007141,Civil  Engineering,BEng,FullTime,1,1,3,24000,108.0
10007141,Community  &  Social  Care:  Policy  and  Practice,BA,FullTime,2,0,4,17000,162.72727272727272
10007141,Community  and  Social  Care  (Integrated),MComSC,FullTime,2,0,5,24000,153.54545454545453
10007141,Community  and  Social  Care  (Integrated),MComSC,FullTime,1,0,4,24000,153.54545454545453
10007141,Community  and  Social  Care:  Policy  and  Practice,BA,FullTime,1,0,3,17000,162.72727272727272
10007141,Community  Leadership,FDA,FullTime,0,0,2,22000,92.85714285714286
10007141,Computer  Aided  Engineering,BEng,FullTime,1,1,3,25000,164.28571428571428
10007141,Computer  Aided  Engineering,MEng,FullTime,1,1,4,25000,164.28571428571428
10007141,Computer  Aided  Engineering,BEng,FullTime,2,1,4,25000,164.28571428571428
10007141,Computer  Aided  Engineering,MEng,FullTime,2,1,5,25000,164.28571428571428
10007141,Computer  Games  Development,MComp,FullTime,0,1,4,21000,121.0
10007141,Computer  Games  Development,BSc,FullTime,2,1,4,21000,124.0
10007141,Computer  Games  Development,BSc,FullTime,1,1,3,21000,124.0
10007141,Computer  Networks  and  Security,BSc,FullTime,2,1,4,21000,144
10007141,Computer  Networks  and  Security,BSc,FullTime,1,1,3,21000,144
10007141,Computer  Networks  and  Security,MComp,FullTime,2,1,5,21000,122.38461538461539
10007141,Computer  Networks  and  Security,MComp,FullTime,1,1,4,21000,122.38461538461539
10007141,Computer  Science,BSc,FullTime,2,1,4,21000,122.38461538461539
10007141,Computer  Science,BSc,FullTime,1,1,3,21000,122.38461538461539
10007141,Computing,BSc,FullTime,2,1,4,21000,163.46153846153845
10007141,Computing,BSc,FullTime,1,1,3,21000,163.46153846153845
10007141,Construction  Project  Management,BSc,PartTime,1,1,,30000,0
10007141,Construction  Project  Management,BSc,PartTime,2,1,,30000,0
10007141,Construction  Project  Management,BSc,FullTime,1,1,3,24000,108.0
10007141,Construction  Project  Management,BSc,FullTime,2,1,4,24000,108.0
10007141,Counselling  &  Psychotherapy,BSc,FullTime,2,0,4,22000,128
10007141,Counselling  and  Psychotherapy  Studies,BA,FullTime,1,0,3,22000,128
10007141,Criminology  and  Criminal  Justice,FDA,FullTime,0,0,2,22000,92.85714285714286
10007141,Criminology  and  Criminal  Justice,BA,FullTime,0,0,3,17000,147.75
10007141,Criminology  and  Sociology,BA,FullTime,0,0,3,17000,138.0
10007141,Dance  Performance  and  Teaching,BA,FullTime,0,0,3,16000,135.5
10007141,Dental  Hygiene  and  Dental  Therapy,BSc,FullTime,0,2,3,30000,0
10007141,Dentistry,BDS,FullTime,0,2,5,31000,0
10007141,Economics,BA,FullTime,1,1,3,22000,108.5
10007141,Economics,BSc,FullTime,1,1,3,22000,105.0
10007141,Economics,BA,FullTime,2,1,4,22000,108.5
10007141,Education  &  History,BA,FullTime,2,0,4,16000,131.75
10007141,Education  &  Psychology,BA,FullTime,2,0,4,17000,116.56521739130434
10007141,Education  &  Sociology,BA,FullTime,2,0,4,16000,133.0
10007141,Education  and  Deaf  Studies,BA,FullTime,1,0,3,17000,144
10007141,Education  and  Deaf  Studies,BA,FullTime,2,0,4,17000,144
10007141,Education  and  History,BA,FullTime,1,0,3,16000,131.75
10007141,Education  and  Psychology,BA,FullTime,1,0,3,17000,116.56521739130434
10007141,Education  and  Sociology,BA,FullTime,1,0,3,16000,133.0
10007141,Education  Studies,BA,FullTime,0,0,2,16000,133.0
10007141,Electronic  Engineering,BEng,FullTime,1,1,3,25000,134.0
10007141,Electronic  Engineering,MEng,FullTime,1,1,4,25000,133.0
10007141,Electronic  Engineering,MEng,FullTime,2,1,5,25000,133.0
10007141,Electronic  Engineering,BEng,FullTime,2,1,4,25000,134.0
10007141,Energy  Engineering,MEng,FullTime,1,1,4,25000,154.0
10007141,Energy  Engineering,BEng,FullTime,2,1,4,25000,154.0
10007141,Energy  Engineering,MEng,FullTime,2,1,5,25000,154.0
10007141,Energy  Engineering,BEng,FullTime,1,1,3,25000,154.0
10007141,English  Language  &  Creative  Writing,BA,FullTime,2,0,4,17000,93.23529411764706
10007141,English  Language  &  Literature,BA,FullTime,2,0,4,17000,118.0
10007141,English  Language  and  Creative  Writing,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics,BA,FullTime,2,0,4,17000,93.23529411764706
10007141,English  Language  and  Linguistics,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  Arabic,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  Chinese,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  French,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  German,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  Japanese,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  Korean,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Linguistics  and  Spanish,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Language  and  Literature,BA,FullTime,1,0,3,17000,118.0
10007141,English  Literature,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature,BA,FullTime,2,0,4,17000,93.23529411764706
10007141,English  Literature  and  Arabic,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  Chinese,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  Creative  Writing,BA,FullTime,2,0,4,17000,93.23529411764706
10007141,English  Literature  and  Creative  Writing,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  French,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  German,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  Japanese,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  Korean,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  Literature  and  Spanish,BA,FullTime,1,0,3,17000,93.23529411764706
10007141,English  with  a  Modern  Language,BA,FullTime,2,0,4,17000,93.23529411764706
10007141,Environmental  Management,BSc,FullTime,2,0,4,18000,118.0
10007141,Environmental  Management,BSc,FullTime,1,0,3,18000,118.0
10007141,Event  Management,BA,FullTime,1,1,3,18000,146.5
10007141,Event  Management,BA,FullTime,2,1,4,18000,146.5
10007141,Facilities  Management,BSc,FullTime,2,1,4,24000,108.0
10007141,Facilities  Management,BSc,PartTime,1,1,,30000,0
10007141,Facilities  Management,BSc,PartTime,2,1,,30000,0
10007141,Facilities  Management,BSc,FullTime,1,1,3,24000,108.0
10007141,Fashion  Design,BA,FullTime,2,2,5,17000,149.0
10007141,Fashion  Design,BA,FullTime,1,2,4,17000,149.0
10007141,Fashion  Promotion,BA,FullTime,2,1,4,17000,108.0
10007141,Fashion  Promotion,BA,FullTime,1,1,3,17000,108.0
10007141,Film  and  Media  Studies,BA,FullTime,0,1,3,17000,121.0
10007141,Film  Production,BA,FullTime,1,0,3,16000,124.0
10007141,Film  Production,BA,FullTime,2,0,4,16000,124.0
10007141,Fine  Art,BA,FullTime,1,0,3,16000,121.375
10007141,Fine  Art,BA,FullTime,2,0,4,16000,121.375
10007141,Fire  &  Leadership  Studies,BSc,PartTime,2,0,,35000,0
10007141,Fire  &  Leadership  Studies,BSc,FullTime,2,0,4,25000,144
10007141,Fire  and  Leadership  Studies,BSc,FullTime,1,0,3,25000,144
10007141,Fire  and  Leadership  Studies,BSc,PartTime,1,0,,35000,0
10007141,Fire  Engineering,BEng,FullTime,1,1,3,25000,164.28571428571428
10007141,Fire  Engineering,BEng,PartTime,1,1,,35000,0
10007141,Fire  Engineering,BEng,FullTime,2,1,4,25000,164.28571428571428
10007141,Fire  Engineering,MEng,FullTime,1,1,4,25000,164.28571428571428
10007141,Fire  Engineering,BEng,PartTime,2,1,,35000,0
10007141,Fire  Engineering,MEng,FullTime,2,1,5,25000,164.28571428571428
10007141,Forensic  Computing  and  Security,BSc,FullTime,1,1,3,21000,151.5
10007141,Forensic  Computing  and  Security,BSc,FullTime,2,1,4,21000,151.5
10007141,Forensic  Computing  and  Security,MComp,FullTime,1,1,4,21000,122.38461538461539
10007141,Forensic  Computing  and  Security,MComp,FullTime,2,1,5,21000,122.38461538461539
10007141,Forensic  Psychology,BSc,FullTime,0,0,3,17000,124.5
10007141,Forensic  Science,BSc,FullTime,1,0,3,18000,124.85714285714286
10007141,Forensic  Science,BSc,FullTime,2,0,4,18000,124.85714285714286
10007141,Forensic  Science  &  Anthropology,BSc,FullTime,2,0,4,18000,112
10007141,Forensic  Science  &  Chemical  Analysis,MSci,FullTime,2,0,5,18000,124.3529411764706
10007141,Forensic  Science  &  Criminal  Investigation,BSc,FullTime,1,0,3,18000,144
10007141,Forensic  Science  &  Criminal  Investigation,BSc,FullTime,2,0,4,18000,144
10007141,Forensic  Science  &  Molecular  Biology,MSci,FullTime,2,0,5,18000,124.3529411764706
10007141,Forensic  Science  and  Anthropology,BSc,FullTime,1,0,3,18000,112
10007141,Forensic  Science  and  Chemical  Analysis,MSci,FullTime,1,0,4,18000,124.3529411764706
10007141,Forensic  Science  and  Molecular  Biology,MSci,FullTime,1,0,4,18000,124.3529411764706
10007141,Games  Design,BA,FullTime,2,0,4,21000,128
10007141,Games  Design,BA,FullTime,1,0,3,21000,128
10007141,Geography,BSc,FullTime,2,0,4,18000,103.5
10007141,Geography,BA,FullTime,2,0,4,18000,80
10007141,Geography,BA,FullTime,1,0,3,18000,80
10007141,Geography,BSc,FullTime,1,0,3,18000,103.5
10007141,German  for  International  Business,BA,FullTime,0,0,3,17000,108.5
10007141,Graphic  Design,BA,FullTime,1,1,3,17000,138.0
10007141,Graphic  Design,BA,FullTime,2,1,4,17000,138.0
10007141,Health  and  Social  Care,FDA,FullTime,0,0,2,22000,92.5
10007141,Health  Psychology,BSc,FullTime,0,0,3,17000,116.56521739130434
10007141,History,BA,FullTime,2,0,4,18000,116.28571428571428
10007141,History,BA,FullTime,1,0,3,18000,116.28571428571428
10007141,History  &  Politics,BA,FullTime,2,0,4,18000,114.5
10007141,History  and  Politics,BA,FullTime,1,0,3,18000,114.5
10007141,Human  Resource  Management,BA,FullTime,1,1,3,20000,116.5
10007141,Human  Resource  Management,BA,FullTime,2,1,4,20000,116.5
10007141,Illustration,BA,FullTime,2,0,4,17000,151.5
10007141,Illustration,BA,FullTime,1,0,3,17000,151.5
10007141,Interior  Design,BA,FullTime,1,0,3,17000,124.0
10007141,Interior  Design,BA,FullTime,2,0,4,17000,124.0
10007141,International  Business,BA,FullTime,2,1,4,19000,116.5
10007141,International  Business,BA,FullTime,1,1,3,19000,116.5
10007141,International  Business  &  Management,BA,FullTime,2,1,4,19000,116.5
10007141,International  Business  and  Management,BA,FullTime,1,1,3,19000,116.5
10007141,International  Hospitality  Management,BA,FullTime,2,1,4,18000,96
10007141,International  Hospitality  Management,BA,FullTime,1,1,3,18000,96
10007141,International  Journalism,BA,FullTime,2,0,4,18000,116.77272727272728
10007141,International  Journalism,BA,FullTime,1,0,3,18000,116.77272727272728
10007141,International  Tourism  Management,BA,FullTime,1,1,3,18000,144
10007141,International  Tourism  Management,BA,FullTime,2,1,4,18000,144
10007141,Japanese  for  International  Business,BA,FullTime,0,0,3,17000,114.0
10007141,Journalism,BA,FullTime,1,0,3,18000,118.42857142857143
10007141,Journalism,BA,FullTime,2,0,4,18000,118.42857142857143
10007141,Law,MLaw,FullTime,1,0,4,17000,119.5
10007141,Law,LLB,FullTime,1,0,3,17000,123.25
10007141,Law,LLB,FullTime,2,0,4,17000,123.25
10007141,Law,MLaw,FullTime,2,0,5,17000,119.5
10007141,Law  with  Arabic,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Law  with  Business,LLB,FullTime,1,0,3,17000,121.0
10007141,Law  with  Chinese,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Law  with  Criminology,LLB,FullTime,1,0,3,17000,123.25
10007141,Law  with  French,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Law  with  German,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Law  with  Japanese,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Law  with  Psychology,LLB,FullTime,1,0,3,17000,119.5
10007141,Law  with  Spanish,LLB,FullTime,1,0,4,17000,116.28571428571428
10007141,Liberal  Arts,BA,FullTime,0,0,3,18000,106.0
10007141,Marketing  Management,BA,FullTime,1,1,3,18000,119.5
10007141,Marketing  Management,BA,FullTime,2,1,4,18000,119.5
10007141,Marketing  Management  (Digital  Media),BA,FullTime,0,1,3,18000,119.5
10007141,Mathematics,BSc,FullTime,2,0,4,21000,149.0
10007141,Mathematics,BSc,FullTime,1,0,3,21000,149.0
10007141,Mathematics,MMath,FullTime,1,0,4,21000,149.0
10007141,Mechanical  Engineering,MEng,FullTime,1,1,4,25000,117.0
10007141,Mechanical  Engineering,BEng,FullTime,1,1,3,25000,131.75
10007141,Mechanical  Engineering,BEng,FullTime,2,1,4,25000,131.75
10007141,Mechanical  Engineering,MEng,FullTime,2,1,5,25000,117.0
10007141,Media  Production,BSc,FullTime,1,0,3,16000,119.5
10007141,Media  Production,BSc,FullTime,2,0,4,16000,119.5
10007141,Medical  Sciences,BSc,FullTime,0,0,3,30000,0
10007141,Midwifery,BSc,FullTime,0,0,3,22000,154.0
10007141,Midwifery  for  Registered  Nurses  (Adult),BSc,FullTime,0,0,2,22000,154.0
10007141,Modern  Languages,BA,FullTime,2,1,4,17000,106.0
10007141,Modern  Languages  (Arabic  and  French),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Arabic  and  German),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Arabic  and  Spanish),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Chinese  and  German),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Chinese  and  Spanish),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (French  and  Chinese),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (French  and  German),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (French  and  Japanese),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (French  and  Korean),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (French  and  Russian),BA,FullTime,1,1,3,17000,108.5
10007141,Modern  Languages  (French  and  Spanish),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (German  and  Korean),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (German  and  Russian),BA,FullTime,1,1,3,17000,108.5
10007141,Modern  Languages  (Japanese  and  Arabic),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Japanese  and  Chinese),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Japanese  and  German),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Japanese  and  Korean),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Japanese  and  Spanish),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Spanish  and  German),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Spanish  and  Korean),BA,FullTime,1,1,3,17000,106.0
10007141,Modern  Languages  (Spanish  and  Russian),BA,FullTime,1,1,3,17000,106.0
10007141,Motorsports  Engineering,MEng,FullTime,1,1,4,25000,128
10007141,Motorsports  Engineering,MEng,FullTime,2,1,5,25000,128
10007141,Motorsports  Engineering,BEng,FullTime,2,1,4,25000,112
10007141,Motorsports  Engineering,BEng,FullTime,1,1,3,25000,112
10007141,Music,BA,FullTime,1,0,3,16000,112
10007141,Music,BA,FullTime,2,0,4,16000,107.25
10007141,Music  Production,BA,FullTime,1,0,3,16000,115.75
10007141,Music  Production,BA,FullTime,2,0,4,16000,107.25
10007141,Music  Theatre,BA,FullTime,0,0,3,16000,138.0
10007141,Neuropsychology,BSc,FullTime,0,0,3,17000,106.71428571428571
10007141,Neuroscience,BSc,FullTime,1,0,3,17000,124.5
10007141,Neuroscience,BSc,FullTime,2,0,4,17000,124.5
10007141,Nutrition  and  Exercise  Science,BSc,FullTime,2,1,4,21000,151.5
10007141,Nutrition  and  Exercise  Sciences,BSc,FullTime,1,1,3,21000,151.5
10007141,Oil  and  Gas  Safety  Engineering,BEng,FullTime,1,1,3,25000,164.28571428571428
10007141,Oil  and  Gas  Safety  Engineering,MEng,FullTime,1,1,4,25000,164.28571428571428
10007141,Oil  and  Gas  Safety  Engineering,BEng,FullTime,2,1,4,25000,164.28571428571428
10007141,Oil  and  Gas  Safety  Engineering,MEng,FullTime,2,1,5,25000,164.28571428571428
10007141,Operating  Department  Practice,BSc,FullTime,0,0,3,22000,132.28571428571428
10007141,Outdoor  Adventure  Leadership,BA,FullTime,2,1,4,18000,116.0909090909091
10007141,Outdoor  Adventure  Leadership,BA,FullTime,1,1,3,18000,116.0909090909091
10007141,Paramedic  Practice,DipHE,FullTime,0,0,2,22000,92.5
10007141,Pharmacy,MPharm,FullTime,0,0,4,19000,166.0
10007141,Philosophy,BA,FullTime,2,0,4,18000,96
10007141,Philosophy,BA,FullTime,1,0,3,18000,96
10007141,Photography,BA,FullTime,1,0,3,16000,112
10007141,Photography,BA,FullTime,2,0,4,16000,112
10007141,Physician  Associate  Studies,MSci,FullTime,0,0,4,30000,0
10007141,Physics,MPhys,FullTime,2,0,5,20000,123.25
10007141,Physics,BSc,FullTime,2,0,4,20000,99.75
10007141,Physics,BSc,FullTime,1,0,3,20000,99.75
10007141,Physics,MPhys,FullTime,1,0,4,20000,123.25
10007141,Physics  with  Astrophysics,BSc,FullTime,1,0,3,20000,99.75
10007141,Physics  with  Astrophysics,MPhys,FullTime,2,0,5,20000,99.75
10007141,Physics  with  Astrophysics,MPhys,FullTime,1,0,4,20000,99.75
10007141,Physics  with  Astrophysics,BSc,FullTime,2,0,4,20000,99.75
10007141,Physiology  &  Pharmacology,BSc,FullTime,1,0,3,22000,128
10007141,Physiology  and  Pharmacology,BSc,FullTime,2,0,4,22000,128
10007141,Physiotherapy,BSc,FullTime,0,0,3,22000,162.14285714285714
10007141,Policing,FdSc,FullTime,0,0,2,18000,96
10007141,Policing  &  Criminal  Investigation,BSc,FullTime,2,0,4,17000,151.0
10007141,Policing  and  Criminal  Investigation,BSc,FullTime,1,0,3,17000,151.0
10007141,Politics,BA,FullTime,2,0,4,18000,108.5
10007141,Politics,BA,FullTime,1,0,3,18000,108.5
10007141,Politics  &  Philosophy,BA,FullTime,2,0,4,18000,108.0
10007141,Politics  and  Philosophy,BA,FullTime,1,0,3,18000,108.0
10007141,Pre-registration  Nursing  (Adult),BSc,FullTime,0,0,3,22000,144
10007141,Pre-registration  Nursing  (Children),BSc,FullTime,0,0,3,22000,140.0
10007141,Pre-registration  Nursing  (Mental  Health),BSc,FullTime,0,0,3,22000,155.25
10007141,Product  Design,BA,FullTime,1,0,3,17000,105.0
10007141,Product  Design,BA,FullTime,2,0,4,17000,105.0
10007141,Psychology,BSc,FullTime,1,0,3,17000,126.46428571428571
10007141,Psychology,BSc,FullTime,2,0,4,17000,126.46428571428571
10007141,Psychology  and  Criminology,BSc,FullTime,0,0,3,17000,131.0
10007141,Psychology  of  Child  Development,BSc,FullTime,0,0,3,17000,116.56521739130434
10007141,Psychology  with  Psychotherapy  and  Counselling,BSc,FullTime,0,0,3,17000,125.33333333333333
10007141,Public  Services  Prisons  and  Law  Enforcement,FDA,FullTime,0,0,2,22000,92.85714285714286
10007141,Publishing,BA,FullTime,0,0,3,18000,116.77272727272728
10007141,Quantity  Surveying,BSc,FullTime,1,1,3,24000,122.0
10007141,Quantity  Surveying,BSc,FullTime,2,1,4,24000,122.0
10007141,Quantity  Surveying,BSc,PartTime,1,1,,30000,0
10007141,Quantity  Surveying,BSc,PartTime,2,1,,30000,0
10007141,Religion  Culture  &  Society,BA,FullTime,2,0,4,17000,96
10007141,Religion  Culture  &  Society,BA,FullTime,1,0,3,17000,96
10007141,Retail  Management,BA,FullTime,1,1,3,19000,103.5
10007141,Retail  Management,BA,FullTime,2,1,4,19000,103.5
10007141,Robotics  Engineering,BEng,PartTime,1,1,,35000,0
10007141,Robotics  Engineering,MEng,FullTime,2,1,5,25000,133.0
10007141,Robotics  Engineering,MEng,FullTime,1,1,4,25000,133.0
10007141,Robotics  Engineering,BEng,FullTime,2,1,4,25000,133.0
10007141,Robotics  Engineering,BEng,FullTime,1,1,3,25000,133.0
10007141,Screenwriting  with  Film  Television  &  Radio,BA,FullTime,2,0,4,16000,124.5
10007141,Screenwriting  with  Film  TV  and  Radio,BA,FullTime,1,0,3,16000,124.5
10007141,Senior  Status  Law,LLB,FullTime,0,0,2,17000,125.33333333333333
10007141,Sexual  Health  Studies,BSc,FullTime,1,0,3,22000,155.25
10007141,Sexual  Health  Studies,BSc,FullTime,2,0,4,22000,155.25
10007141,Social  Pedagogy  Advocacy  and  Participation,BA,FullTime,0,0,3,24000,153.54545454545453
10007141,Social  Policy  &  Sociology,BA,FullTime,2,0,4,17000,96
10007141,Social  Policy  and  Sociology,BA,FullTime,1,0,3,17000,96
10007141,Social  Psychology,BSc,FullTime,0,0,3,17000,116.56521739130434
10007141,Social  Work,BA,FullTime,0,0,3,24000,151.5
10007141,Sociology,BA,FullTime,2,0,4,17000,108.85714285714286
10007141,Sociology,BA,FullTime,1,0,3,17000,108.85714285714286
10007141,Software  Engineering,BSc,FullTime,1,1,3,21000,135.5
10007141,Software  Engineering,BSc,FullTime,2,1,4,21000,135.5
10007141,Spanish  for  International  Business,BA,FullTime,0,0,3,17000,108.5
10007141,Sport  and  Exercise  Science,BSc,FullTime,1,1,3,17000,128
10007141,Sport  and  Exercise  Science,BSc,FullTime,2,1,4,17000,128
10007141,Sport  and  Physical  Education,BA,FullTime,2,1,4,17000,160
10007141,Sport  and  Physical  Education,BA,FullTime,1,1,3,17000,160
10007141,Sport  Business  Management,BSc,FullTime,2,1,4,18000,96
10007141,Sports  Business  Management,BSc,FullTime,1,1,3,18000,96
10007141,Sports  Coaching  and  Development,BA,FullTime,2,1,4,17000,163.75
10007141,Sports  Coaching  and  Development,BA,FullTime,1,1,3,17000,163.75
10007141,Sports  Coaching  and  Performance,BA,FullTime,1,1,3,17000,162.5
10007141,Sports  Coaching  and  Performance,BA,FullTime,2,1,4,17000,162.5
10007141,Sports  Journalism,BA,FullTime,1,0,3,18000,133.0
10007141,Sports  Journalism,BA,FullTime,2,0,4,18000,133.0
10007141,Sports  Therapy,BSc,FullTime,1,0,3,17000,149.0
10007141,Sports  Therapy,BSc,FullTime,2,0,4,17000,149.0
10007141,Strength  and  Conditioning,BSc,FullTime,2,1,4,17000,166.42857142857142
10007141,Strength  and  Conditioning,BSc,FullTime,1,1,3,17000,166.42857142857142
10007141,Television  Production,BA,FullTime,2,0,4,16000,124.5
10007141,TESOL  and  Arabic,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  Chinese,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  French,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  German,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  Japanese,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  Korean,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  Modern  Languages,BA,FullTime,2,1,4,16000,109.84615384615384
10007141,TESOL  and  Russian,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,TESOL  and  Spanish,BA,FullTime,1,1,3,16000,109.84615384615384
10007141,Textiles,BA,FullTime,2,0,4,17000,128
10007141,Textiles,BA,FullTime,1,0,3,17000,128
10007141,Theatre,BA,FullTime,1,0,3,16000,96
10007141,Theatre,BA,FullTime,2,0,4,16000,148.5
10007141,TV  Production,BA,FullTime,1,0,3,16000,124.5
10007141,Web  Design  &  Development,BSc,FullTime,2,0,4,21000,112
