"Institution, Course, Type, Study Mode, Foundation Year(s), Sandwich Year(s), Total years, Salary (6 months after), Median Tariff"
10007801,Computer  Science,BSc,FullTime,1,1,3,24000,120.18181818181819
10007155,Computer  Science,BSc,FullTime,0,1,3,25000,113.57894736842105
10007155,Computer  Science,MEng,FullTime,0,1,4,25000,123.05263157894737
10007775,Computer  Science,BSc,FullTime,0,2,4,26000,128
10007775,Computer  Science,MSci,FullTime,0,0,5,26000,132.77272727272728
10007775,Computer  Science,BSc,FullTime,0,0,4,26000,136.33333333333334
10007775,Computer  Science,BSc,FullTime,0,0,3,26000,136.33333333333334
10007775,Computer  Science,MSci,FullTime,0,0,4,26000,132.77272727272728
10007802,Computer  Science,BSc,FullTime,0,1,3,25000,112
10005500,Computer  Science,BSc,FullTime,0,0,4,23000,151.5
10005553,Computer  Science,MSci,FullTime,0,0,4,25000,141.26923076923077
10005553,Computer  Science,BSc,FullTime,0,0,3,25000,128
10007156,Computer  Science,BSc,FullTime,0,1,3,21000,132.41176470588235
10005790,Computer  Science,BSc,FullTime,0,1,3,22000,112.9375
10007157,Computer  Science,BSc,FullTime,1,2,4,23000,153.0
10007157,Computer  Science,MComp,FullTime,1,1,4,23000,140.0
10007157,Computer  Science,BSc,FullTime,1,1,3,23000,128
10007157,Computer  Science,MComp,FullTime,1,2,5,23000,153.0
10007158,Computer  Science,BSc,FullTime,0,0,3,25000,171.25
10007158,Computer  Science,MEng,FullTime,0,1,4,25000,194.5
10007158,Computer  Science,BSc,FullTime,2,0,4,25000,171.25
10007803,Computer  Science,MSci,FullTime,0,0,5,24000,176
10007803,Computer  Science,BSc,FullTime,0,0,4,24000,181.0
10006299,Computer  Science,BSc,FullTime,0,2,4,22000,116.5
10006299,Computer  Science,MSci,FullTime,0,0,4,22000,116.5
10006299,Computer  Science,BSc,FullTime,0,0,3,22000,116.5
10007159,Computer  Science,BSc,FullTime,0,1,3,21000,104.33333333333333
10007160,Computer  Science,BSc,FullTime,0,2,4,25000,171.35135135135135
10007160,Computer  Science,BSc,FullTime,0,0,3,25000,171.35135135135135
10007806,Computer  Science,MComp,FullTime,1,1,4,25000,131.26086956521738
10007806,Computer  Science,BSc,FullTime,1,1,3,25000,133.625
10007855,Computer  Science,BSc,FullTime,2,0,4,22000,102.0
10007855,Computer  Science,BSc,FullTime,0,0,3,22000,134.0
10007855,Computer  Science,MSci,FullTime,0,0,4,22000,124.0
10007855,Computer  Science,BSc,FullTime,0,2,4,22000,124.0
10007855,Computer  Science,MSci,FullTime,0,2,5,22000,124.0
10007161,Computer  Science,MComp,FullTime,0,1,4,21000,114.14285714285714
10007161,Computer  Science,BSc,FullTime,0,1,3,21000,102.0
10007161,Computer  Science,BSc,FullTime,2,1,4,21000,61.125
10007784,Computer  Science,BSc,FullTime,0,0,3,27000,219.25
10007784,Computer  Science,MEng,FullTime,0,0,4,27000,218.0
10007164,Computer  Science,BSc,FullTime,2,1,4,24000,128
10007164,Computer  Science,BSc,FullTime,0,1,3,24000,144.75
10007163,Computer  Science,BSc,FullTime,0,1,3,24000,179.75
10007163,Computer  Science,MEng,FullTime,0,1,4,24000,208.75
10006566,Computer  Science,BSc,PartTime,0,0,,27000,0
10006566,Computer  Science,BSc,FullTime,2,0,4,25000,67.75
10006566,Computer  Science,BSc,FullTime,0,0,3,25000,106.0
10006566,Computer  Science,BSc,FullTime,0,2,4,25000,87.5
10007165,Computer  Science,BSc,FullTime,0,1,3,26000,105.23076923076923
10007165,Computer  Science,BSc,FullTime,2,1,4,26000,105.23076923076923
10007166,Computer  Science,BSc,PartTime,0,0,,25000,0
10007166,Computer  Science,BSc,FullTime,0,2,4,22000,92.1875
10007166,Computer  Science,BSc,FullTime,0,0,3,22000,92.1875
10007167,Computer  Science,BEng/BSc,FullTime,0,2,4,24000,154.6451612903226
10007167,Computer  Science,BEng/BSc,FullTime,0,1,3,24000,144
10007167,Computer  Science,MEng,FullTime,0,1,4,24000,179.75
10007167,Computer  Science,MEng,FullTime,0,2,5,24000,169.0
